codigo_postal;nombre
33628;Cruz (La)
33629;Salas
33630;Pola (La)
33637;Ablano
33638;Carabanzo
33639;Culquera Baxo (La)
33640;Barreo
33650;Ablaña Riba
33660;Anieves
33670;Quentu la Silla (El)
33675;Bo
33676;Cabanaquinta/Cabañaquinta
33677;Arnizo
33678;Güeria
33679;Primayor (La)
33680;Cuergo
33681;Casomera
33682;Baíña
33683;Felguerúa
33684;Buciel.lo
33686;Beyo
33687;Pino (El)
33690;Bervola (La)
33691;Montiana
33692;Cabezón
33693;Floracebos
33694;Casorvía
33696;Lusiella
33697;Vega (La)
33700;Venta (La)
33709;Aldin
33710;Navia
33716;Astas
33717;San Pelayo
33718;Arbon
33719;Cartavio
33720;Barreira (La)
33724;Coba
33725;Armal
33726;Lantero
33727;Merou
33728;Camara (La)
33729;Mazo (El)
33730;Arreigada/Reigada (A)
33731;Doiras
33732;Cedemonio
33733;Gio
33734;Baboreira
33735;Argul
33736;Sanzo
33740;Tapia de Casariego
33746;Franco (El)
33749;Acebreiral
33750;Arboces
33757;Andia
33758;Castello
33759;Boimouro
33768;Becharro
33769;Bruiteira
33770;Veiga (A)/Vegadeo
33777;San Pedro D Agüeira
33778;Aguillon
33779;Busqueimado
33781;Ablanedo
33782;Alienes
33783;Bustiello de Ayones
33784;Arcallana
33785;Anguileiro
33789;Busmarzo
33790;Puerto de Vega
33791;Albarde
33792;Artosa (La)
33793;Bao Y Barayo
33794;Barres
33795;Carbon
33796;Porto
33797;Pumarin
33798;Miñagon
33800;Cangas del Narcea
33811;Xedré
33812;Zarréu
33813;L'Altu Santarvás
33814;Auguera
33815;Comba
33816;Carballidas (Las)
33817;Murias de Paronche
33818;Arbas
33819;Vil.lar D'Adralés
33820;Barriu Azul (El)
33825;Vallongu
33826;Bárzana
33827;Vigaña
33828;Aces
33829;Campillin (El)
33830;Belmonte/Balmonte
33836;Bixega
33837;Albariza
33838;Bazales (Los)
33839;L.lamosu
33840;Aguino
33841;Bustariega
33842;Auguasmestas
33843;Almurfe
33844;Bedul (La)
33845;Beyu
33846;Castañéu
33847;Cutiellos
33848;Requejo
33850;Candanonegro
33857;Bulse
33858;Barrudo
33860;Mallecin
33867;Peña (La)
33868;Otero
33869;Vega de Los Peredos
33870;Beisnadas (Las)
33873;Folgueras de Muñalen
33874;Mortera (La)
33875;Aguera de Carriles
33876;Aguera de la Barca
33877;Brañalonga
33878;Borres
33879;Baradal
33880;Caleyo
33885;Beveraso
33887;Baldedo
33888;Bustantigo
33889;Noceda
33890;Arganzua
33891;Ardesaldo
33900;Langreo/Llangréu
33909;Campa (La)
33910;Abedul
33919;Molino (El)
33929;Faeo
33935;Antuña
33936;Cuto (El)
33937;Bendición
33939;Talaya (La)
33940;Entregu (L')/Entrego (El)
33945;Carrocera
33946;Argustin (L')
33947;Abonion (L')
33950;Biomba
33957;Argayaes (Les)
33958;Varaosa
33959;Armendite (L')
33960;Abeyes (Les)
33970;Barreros (Los)/Barredos
33979;Iguanzo
33980;Lloreo
33986;Bárgana (La)
33989;Brañueta (La)
33990;Barru (El)
33991;Llorío
33992;L'Aldea
33993;Llaíñes/Ladines
33995;Bueres
34001;Palencia
34100;Saldaña
34110;Pino del Rio
34111;Celadilla del Rio
34112;Santervas de la Vega
34113;Villarrodrigo de la Vega
34114;Portillejo
34115;Membrillar
34116;Bustillo de la Vega
34117;Carbonera
34118;Villota del Duque
34120;Carrion de Los Condes
34126;Albala de la Vega
34127;Miñanes
34128;Nogal de Las Huertas
34129;Bustillo Paramo Carrion
34131;Torre de Los Molinos
34132;Villasarracino
34159;Monte la Torre
34170;Mazariegos
34190;Calabazanos
34191;Ampudia
34192;Grijota
34200;Baños de Cerrato
34208;Cementos Hontoria
34209;Hontoria de Cerrato
34210;Dueñas
34218;Cevico de la Torre
34219;Alba de Cerrato
34220;Magaz de Pisuerga
34230;Torquemada
34239;Valdeolmillos
34240;Baltanas
34246;Castrillo de Don Juan
34247;Cevico Navero
34248;Antiguedad
34249;Valdecañas de Cerrato
34250;Quintana del Puente
34257;Palenzuela
34259;Cordovilla la Real
34260;Revilla Vallejera
34300;Paredes de Nava
34304;Belmonte de Campos
34305;Baquerin de Campos
34306;Castil de Vela
34307;Abastas
34309;Cardeñosa de Volpejera
34310;Becerril de Campos
34320;Cisneros
34337;Fuentes de Nava
34338;Abarca de Campos
34340;Villada
34347;Lagartos
34348;Villacidaler
34349;Boadilla de Rioseco
34350;Villarramiel
34400;Herrera de Pisuerga
34404;Colmenares de Ojeda
34405;Espinosa de Villagonzalo
34406;Bascones de Ojeda
34407;Calahorra de Boedo
34408;Villameriel
34409;Santa Cruz del Monte
34410;Monzon de Campos
34419;Valdespina
34420;Amusco
34429;Amayuelas de Arriba
34430;Piña de Campos
34439;Tamara de Campos
34440;Fromista
34447;Revenga de Campos
34449;Arconada
34450;Astudillo
34460;Cabañas de Castilla (Las)
34465;S Cebrian de Buena Madre
34466;Villodre
34467;Melgar de Yuso
34468;Boadilla del Camino
34469;Marcilla de Campos
34473;Ayuela
34475;Villabasta de Valdavia
34477;Barcena de Campos
34478;Castrillo de Villavega
34480;Alar del Rey
34484;Dehesa de Montejo
34485;Vid de Ojeda (La)
34486;Cozuelos de Ojeda
34487;Becerril del Carpio
34490;Palacios del Alcor
34491;Abia de Las Torres
34492;Albacastro
34570;San Nicolas de Tolentino
34800;Aguilar de Campoo
34811;Cabria
34813;Puentetoma
34814;Cuillas del Valle
34815;Gama
34820;Barruelo de Santullan
34828;Bustillo de Santullan
34829;Cillamayor
34830;Renedo de Zalima
34839;Barcenilla de Pisuerga
34840;Cervera de Pisuerga
34844;Rebanal de Las Llantas
34846;Arbejal
34847;Campo (El)
34848;Lores
34849;Areños
34850;Castrejon de la Peña
34858;Pison de Castrejon
34859;Cantoral de la Peña
34869;Aviñante de la Peña
34870;Respenda de la Peña
34874;Vega de Riacos
34878;Cornoncillo
34879;Intorcisa
34880;Guardo
34882;Congosto de Valdavia
34884;Velilla de la Peña
34886;Velilla del Rio Carrion
34888;Alba de Los Cardaños
34889;Fresno del Rio
35000;Arucas
35001;Palmas Gran Canaria (Las)
35016;Marzagan
35017;Almatriche
35100;Castillo del Romeral
35106;Maspalomas
35107;Aldea Blanca
35108;Arteara
35109;Ayagaures
35110;Cruce de Sardina
35118;Playa de Arinaga
35119;Poligono de Arinaga
35120;Arguineguin
35128;Cercados de Espinos
35130;Aquamarina
35139;Playa del Cura (La)
35140;Almacigos (Los)
35188;Hoya de Pineda
35200;Calero (El)
35210;Lomo de la Herradura
35213;Pardilla (La)
35216;Casillas (Las)
35217;Helechal (El)
35218;Caserones (Los)
35240;Carrizal
35250;Ingenio
35260;Aguimes
35270;Temisas
35290;Hoya Garcia
35299;Agualatente
35300;Angostura (La)
35320;Lagunetas (Las)
35328;Ariñez
35329;Bodeguilla (La)
35333;Arbejales
35340;Lanzarote
35350;Acusa Verde
35360;Culata (La)
35368;Carrizal (El)
35369;Triquivijate
35411;Juan XXIII
35412;Castillos (Los)
35413;Trapiche
35414;Bañaderos
35415;Cardones
35420;Quintanas Y Piso Firme
35421;Barranco del Laurel
35422;Cabo Verde
35423;Carreteria
35430;Barranco de Las Madres
35431;Buenlugar
35435;Caldera (La)
35450;Santa Maria de Guia
35457;Barranco del Pinar
35458;Barranquillo Frio
35460;Fagajesto
35468;Caideros
35469;Puerto de Sardina
35470;Albercon
35478;Artejevez
35480;Agaete
35500;Arrecife
35507;Cabreras (Las)
35508;Costa Teguise
35509;Guime
35510;Puerto del Carmen
35520;Haria
35530;Caleta de Famara
35539;Mojon (El)
35541;Guinate
35542;Arrieta
35543;Charco del Palo
35544;Guatiza
35550;Islote (El)
35560;Cuchillo (El)
35561;Mozaga
35570;Breñas (Las)
35571;Asomada (La)
35580;Playa Blanca
35600;Ampuyenta (La)
35610;Castillo (El)
35611;Casillas del Angel
35612;Guisguey
35620;Giniginamar
35625;Morro Jable
35626;Esquinzo
35627;Cardon
35628;Pajara
35630;Antigua
35637;Betancuria
35638;Agua de Bueyes
35649;Caldereta
35650;Cotillo El
35660;Corralejo
36001;Pontevedra
36110;Alagoa
36116;Castro Docabo
36117;Fornelos
36118;Cerdeiras
36119;Chacente
36121;Barbeitos
36130;Cerdedo
36139;Abelaindo
36140;Amproa
36141;Areeiros
36142;Cardiña
36150;Couso (O)
36152;Castrado (O)
36154;Cara
36155;Casaldarado E As Cernadas
36156;Arco (O)
36163;Encoirados
36164;Carabelos
36190;Casas (Os)
36192;Busto (O)
36194;Balixe
36201;Vigo
36212;Cies
36214;Coutada
36300;Covaterreña
36307;Estivada
36309;Agro
36311;Arufe
36312;Babio
36316;Arcos (Os)
36318;Mosteiro
36320;Angoren
36331;Breadouro
36340;Area-Alta
36350;Angustia
36360;Rotea (A)
36370;Ramallosa (A)
36378;Aciquelo
36379;Carrasca (A)
36388;Abrollido
36389;Bastida
36390;Cotarelo
36391;Iglesia
36392;Abad
36393;Area
36400;Aviseiro
36410;Casal de Vello
36411;Adroza
36412;Abelenda (A)
36414;Abas (As)
36415;Arrufana
36416;Balteiro
36417;Castros
36418;Agueiro
36419;Campo de Eiro
36420;Abelan
36429;Boavista
36437;Abelenda del Cuarto
36438;Cequelinos
36439;Souto
36440;Bruñeiras
36446;Alburiño
36449;Cruz
36450;Alto Da Fonte (O)
36456;Chan Da Iglesia
36457;Burguete
36471;Aldegode
36473;Bouzavedra
36474;Arrotea
36491;Cotado
36492;Borbote
36493;Alboredos
36494;Eidos de Abajo
36500;Cello
36510;Bailas
36511;Alemparte
36512;Agrazan
36514;Esperante
36515;Antuin
36517;Bermes
36520;Costa
36524;Casal
36525;Cacharenzo
36526;Abaixo
36527;Outeiro de Reis
36528;Artoño
36529;Gurgueiro
36530;Cavada
36538;Arean
36539;Aboldron
36540;Barravaite
36543;Aldea de Abaixo
36544;Forcas
36546;Ansemil
36547;Balantiga
36548;Costela
36549;Filloi
36550;Forcarei
36555;Fontenla
36556;Andon
36558;Cachofes
36559;Bouzas (As)
36560;Soutelo
36567;Ameixeiras
36569;Fixo
36570;Cornado
36579;Alfonsiños
36580;Aldea E Fondevila
36582;Abealla
36583;Porto Do Carrio
36585;Añobre
36586;Amosa
36589;Abades
36590;Vila de Cruces
36596;Camposancos
36598;Alle
36600;Pena (A)
36610;Anxeles (Os)
36611;Feal (O)
36613;Bocas (As)
36615;Calcote
36616;Carregal
36618;Amproa (A)
36619;Cornazo de Abaixo
36620;Vilamaior
36627;Cardalda
36629;Praga
36630;Cambados
36633;Bouciña (A)
36635;Abelleira, A
36636;Caponiñas
36637;Arosa
36640;Portarraxoi
36645;Balleas
36646;Bronllo
36647;Coto (O)
36649;Cagaxol, O
36650;Caldas de Reis
36653;Aguiuncho
36654;Aboy
36655;Ameal
36656;Arreten
36657;Aldeanova
36658;Aldea Grande (A)
36660;Corrigatos
36668;Cosoirado
36669;Apedrado, O
36670;Cuntis
36675;Fontecova
36676;Calvelo
36677;Anllada (A)
36678;Agro Do Monte
36680;Estrada (A)
36681;Figueroa de Abaixo
36682;Cerdeiral (O)
36683;Bumio
36685;Gonxar
36686;Barro (O)
36687;Constenla
36688;Berres
36690;Cacheiro
36691;Alxan
36692;Bretoña
36693;Carballiño
36700;Tui
36711;Anta
36715;Angel
36720;Albelos
36739;Bouzada
36748;Bouzafria
36749;Cristelos
36750;Avenida Brasil
36760;Carril
36770;Cachada
36778;Parada
36780;Guarda (A)
36788;Bouza Da Fonte
36789;Aloqueiro
36792;Centinela
36794;Abellariza
36800;Redondela
36810;Nogueira (A)
36812;Cruceiro (O)
36813;Igrexa (A)
36814;Fixon
36820;Pontecaldelas
36826;Barbudo
36827;Aluncia
36828;Cuñas
36829;Anceu
36835;Cabalar
36836;Aredo
36838;Barbeira
36839;Cambeses
36840;Cabalo (O)
36842;Cuartos de Borben
36843;Fraga Do Rei
36844;Cabo Da Raña (O)
36846;Oitaven
36847;Fondo Da Vila
36848;Ventin A Berducido
36849;Pardalongas
36850;Cabadiña
36851;Bustelos
36853;Abelaido
36854;Agualta
36855;Boliñas
36856;Berberote
36857;Lourenzos (Os)
36858;Cachopeiras
36860;Ponteareas
36861;Agualevada
36862;Capela (A)-Alcazar (O)
36864;Camba (A)
36865;Veasque
36866;Borraxeiros
36868;Carballede
36869;Camondes
36870;Merouces
36874;Aboal
36875;Freaza
36876;Vilanova
36877;Condes
36879;Escobeiro
36880;Cañiza (A)
36885;Arans
36888;Achas
36889;Cebreiro
36890;Mondariz-Balneario
36891;Balsadas (As)
36892;Covelo (O)
36893;Areal de Fontes (O)
36895;Costeliña (A)
36900;Arealonga
36911;Baguin
36912;Cabodevila
36913;Aguete
36914;Pastoriza
36915;Grela (A)
36930;Canceliña (A)
36937;Bon de Abaixo
36938;Meiro
36939;Achadiza (A)
36946;Gandon
36948;Donon
36950;Praia (A)
36955;Couso
36957;Calvar (O)
36958;Igrexario (O)
36959;Broullon
36960;Sanxenxo
36969;Freixeiro
36970;Portonovo
36980;Cantodorxo
36988;Balea
36989;Ardia
36991;Toxa (Illa Da)
36992;Serpe
36995;Albar
37001;Salamanca
37008;Montalvo (El)
37110;Aldearrodrigo
37111;Añover de Tormes
37114;Encina de San Silvestre
37115;Almenara de Tormes
37116;Aldeagutierrez
37117;Doñinos de Salamanca
37120;Cabrasmalas
37129;Barregas
37130;Quejigal
37139;Dehesitas (Las)
37140;Campo de Ledesma
37147;Sahelicejos
37148;Becerril
37149;Cuadrilleros
37150;Gejo de Los Reyes
37159;Cerezal de Puertas
37160;Villarino de Los Aires
37170;Porteros
37171;Manzano (El)
37172;Sardon de Los Frailes
37173;Ahigal de Villarino
37174;Cabeza de Framontanos
37175;Pereña
37176;Almendra
37181;Amatos
37183;Sanchoviejo
37184;Poligono Industrial Los V
37185;Gudino
37186;Otero Vaciadores
37187;Aldeatejada
37188;Pinilla (La)
37189;Aldeaseca de Armuña
37190;Urbanizacion El Encinar
37191;Calvarrasa de Arriba
37192;Montalvo Primero
37193;Aldehuela de Los Guzmanes
37194;Santa Marta de Tormes
37197;Ariseos
37198;Carpihuelo
37200;Fuente de S Esteban (La)
37208;Boadilla
37209;Buenamadre
37210;Vitigudino
37214;Cabeza del Caballo
37216;Castillejo de Evans
37217;Barceino
37220;Fregeneda (La)
37230;Hinojosa de Duero
37240;Lumbrales
37246;Sobradillo
37247;Redonda (La)
37248;Ahigal de Los Aceiteros
37250;Aldeadavila de la Ribera
37251;Corporario
37253;Salto de Aldeadavila
37254;Mieza
37255;Barruecopardo
37256;Encinasola Comendadores
37257;Salto de Saucelle
37258;Moronta
37259;Saldeana
37260;Villavieja de Yeltes
37267;Pedro Alvaro
37270;S Felices de Los Gallegos
37271;Bañobarez
37273;Cerralbo
37281;Cuarto del Pino
37290;Boada
37291;Bermellar
37292;Olmedo de Camaces
37300;Peñaranda de Bracamonte
37310;Macotera
37311;Campillo Y Melardos
37312;Alaraz
37313;Malpartida
37314;Salmoral
37315;Mancera de Abajo
37316;Boveda del Rio Almar
37317;Aldeaseca de la Frontera
37318;Paradinas de San Juan
37319;Cantaracillo
37320;Pedrezuela de San Bricio
37329;Alconada
37330;Babilafuente
37338;Huerta
37339;Villoria
37340;Aldearrubia
37350;Aldealengua
37400;Cantalapiedra
37405;Cantalpino
37406;Palaciosrubios
37408;Aldehuela de Las Flores
37409;Tarazona de Guareña
37410;Pedroso de la Armuña (El)
37418;Arabayona de Mogica
37419;Espino de la Orbada
37420;Gomecello
37427;Orbada (La)
37429;Aldeanueva de Figueroa
37439;Castellanos de Moriscos
37440;Barbadillo
37447;Rollan
37448;Calzada de Don Diego
37449;Rodillo
37450;Campo del Hospicio
37451;Cubito
37453;Carrascal Sanchiricones
37454;Huerta (La)
37458;Dueña de Abajo (La)
37460;Aldehuela de la Boveda
37465;Anaya de Huebra
37466;Cuarto del Pilar
37467;Villagarcia
37468;Ciperez
37478;Alba de Yeltes
37479;Paradinas de Abajo
37480;Colonia de la Estacion
37481;Fuentes de Oñoro
37490;Cabezabellosa la Calzada
37491;Navas de Quejigal
37492;San Fernando
37493;Aldeavila de Revilla
37494;Castraz
37495;Balneario de Retortillo
37496;Collado de Yeltes
37497;Alameda de Gardon (La)
37500;Ciudad Rodrigo
37510;Agallas
37516;Herguijuela Ciudad-Rodrig
37520;Aldealba de Hortaces
37521;Robleda
37522;Villasrubias
37523;Dehesa de Perosin
37524;Payo (El)
37530;Serradilla del Llano
37531;Serradilla del Arroyo
37532;Monsagro
37540;Fuenteguinaldo
37541;Casillas de Flores
37542;Navasfrias
37550;Campillo de Azaba
37551;Dueña de Abajo
37552;Castillejo de Azaba
37553;Puebla de Azaba
37554;Alamedilla (La)
37555;Albergueria de Argañan (L
37591;Soto (El)
37592;Aldeanueva de Portanovis
37593;Bocacara
37594;Agueda del Caudillo
37595;Pedro Toro
37600;Monte-Llen
37606;Puebla de Yeltes
37607;Alcazaren
37608;Pedraza
37609;Berrocal de Huebra
37610;Mogarraz
37617;Rebollosa
37618;Monforte de la Sierra
37619;Herguijuela de la Sierra
37621;Aldeanueva de la Sierra
37624;Alberca (La)
37638;Valverde de Gonzaliañez
37639;Aldehuela de Yeltes
37640;Abusejo
37650;Sequeros
37656;Cepeda
37657;Sotoserrano
37658;Garcibuey
37659;San Miguel del Robledo
37660;Miranda del Castañar
37670;Casillas de Las Erias
37671;San Esteban de la Sierra
37680;Valdefuentes de Sangusin
37683;Molinillo
37684;Cristobal
37690;Santa Olalla de Yeltes
37700;Bejar
37710;Candelario
37711;Colmenar de Montemayor
37712;Horcajo de Montemayor
37713;Valdehijaderos
37714;Calzada de Bejar (La)
37716;Cantagallo
37717;Valdesangil
37718;Aldeacipreste
37720;Cerro (El)
37724;Valdelamatanza
37727;Montemayor del Rio
37729;Puerto de Bejar
37730;Ledrada
37740;Parador (El)
37748;Puente del Congosto
37749;Navamorales
37750;Cespedosa de Tormes
37751;Gallegos de Solmiron
37752;Tala (La)
37753;Navahombela
37754;Armenteros
37756;Revalvos
37760;Linares de Riofrio
37762;Escurial de la Sierra
37763;San Miguel de Valero
37764;Valero
37765;Casas de Monleon
37766;Endrinal
37767;Aldeanueva de Campomojado
37768;Fuenterroble Salvatierra
37770;Guijuelo
37774;Guijo de Avila
37775;Fresnedoso
37776;Nava de Bejar
37777;Cabeza de Bejar (La)
37778;Campillo de Salvatierra
37779;Aldeavieja de Tormes
37780;Maya (La)
37785;Galinduste
37786;Andarromero
37787;Cañal
37788;Hernancobo
37789;Beleña
37790;Fuentes de Bejar
37791;Peromingo
37792;Amatos de Salvatierra
37793;Ventorro (El)
37794;Navalmoral de Bejar
37795;Berrocal de Salvatierra
37796;Arapiles
37797;Calzada de Valdunciel
37798;Mata de Armuña (La)
37799;Forfoleda
37800;Alba de Tormes
37810;Cida (La)
37820;Peñarandilla
37830;Coca de Alba
37840;Tordillos
37850;Arauzo
37860;Horcajo-Medianero
37861;Chagarcia-Medianero
37863;Anaya de Alba
37864;Herrezuelo
37865;Carabias
37870;Aldeaseca de Alba
37871;Pedrosillo de Alba
37872;Galleguillos
37873;Valeros
37874;Cilloruelo
37881;Valdecarros
37882;Navales
37890;Amatos de Alba
37891;Ejeme
37892;Torrejon de Alba
37893;Palomares de Alba
38001;Santa Cruz de Tenerife
38107;Barranco Grande
38108;Andenes, Los
38109;Radazul
38111;Santa Maria del Mar
38120;San Andres
38129;Almaciga
38130;Taganana
38139;Afur
38140;Igueste de San Andres
38150;Valleseco
38170;Campitos (Los)
38180;Cueva Bermeja
38190;Machado
38201;San Cristobal
38205;Finca España
38206;Rodeos, Los
38240;Punta del Hidalgo
38250;Bajamar
38260;Tejina
38270;Valle de Guerra
38280;Tegueste Centro
38289;Toscas (Las)
38290;Barreras (Las)
38291;Baldios, Los
38292;Pedro Alvarez
38293;Jardina
38294;Montañas, Las
38296;Geneto
38297;Ortigal, El
38300;Cañadas del Teide (Las)
38310;Aguamansa
38311;Dehesa Alta
38312;Arenas (Las)
38313;Benijos
38314;Dehesa Baja
38315;Perdoma (La)
38320;Cuesta, la
38330;Guamasa
38340;Campo de Golf
38350;Tacoronte
38355;Agua Garcia
38356;San Jeronimo Perales
38357;Adelantado
38358;Guayonje
38359;Ravelo
38360;Sauzal
38370;Matanza de Acentejo (La)
38380;Bajos Y Tagoro
38389;Altos - Arroyos (Los)
38390;Cuesta de la Villa
38398;El Farrobillo
38399;El Cantillo
38400;Puerto de la Cruz
38410;Realejos (Los)
38413;Cruz Santa
38414;Icod El Alto
38415;Palo Blanco-Llanadas
38417;Longuera-Toscal
38419;Montaña-Zamora
38420;San Juan de la Rambla
38428;Rosas (Las)
38429;Aguas (Las)
38430;Icod de Los Vinos
38434;Buen Paso
38435;Erjos
38438;El Amparo
38439;Fuente de la Vega
38440;Guancha (La)
38441;Convento (El)
38449;Hoya Los Pablos
38450;Garachico
38458;Guincho (El)
38459;Genoves
38460;Caleta de Interian (La)
38470;Casco (El)
38480;Buenavista del Norte
38489;Carrizales (Los)
38500;Güimar
38508;Puertito de Güimar
38509;Hidalga (La)
38520;Igueste
38530;Caletillas (Las)
38550;Arafo
38560;Medida (La)
38570;Cruz del Roque
38579;Sabina Alta
38580;Villa de Arico
38588;Poris de Abona
38589;Arico Nuevo
38590;Lomo de Mena
38591;Aguerche
38592;Icor
38594;Chimiche
38595;Charco del Pino
38600;Granadilla de Abona
38612;Medano (El)
38613;Vilaflor
38614;Escalona (La)
38615;Ifonche Y Benitez
38616;Blanquitos (Los)
38618;Abrigos (Los)
38626;Cabo Blanco
38627;Buzanada
38629;Fronton (El)
38630;Costa del Silencio
38631;Galletas(Las)
38632;Cho
38639;Fraile (El)
38640;Arona
38650;Cristianos(Los)
38652;Chayofa
38670;Adeje
38678;Armeñime
38679;Fañabe
38680;Guia de Isora
38683;Puerto de Santiago
38684;Tamaimo
38686;Alcala
38688;Chio
38690;Arguayo
38710;Breña
38711;Polvacera (La)
38712;Ledas (Las)
38713;Botazo
